14,4,0,5,10,4,0,0,0,0,15102,6.4,16437,196,36,-3397,-2282,19.6,1510.2,22,2,1,10,5,12,1,0,1,0,18499,7.0,18719,225,49,3397,2282,22.5,1849.9,0
40,4,0,6,9,5,0,0,0,0,15499,6.8,17298,222,28,-1937,-1514,22.2,1549.9,13,5,1,9,6,12,1,1,0,0,17436,7.0,18812,204,59,1937,1514,20.4,1743.6,0
37,6,1,10,4,10,0,0,0,0,18456,7.2,19319,218,48,3765,2661,21.8,1845.6,15,2,0,4,10,3,0,0,0,0,14691,6.8,16658,193,47,-3765,-2661,19.3,1469.1,1
13,2,1,5,2,5,1,1,0,0,15767,7.0,17413,224,52,384,-690,22.4,1576.7,16,3,0,2,5,3,1,0,1,0,15383,7.0,18103,250,48,-384,690,25.0,1538.3,0
16,1,1,11,5,12,1,1,0,0,18890,7.2,19229,223,40,2708,682,22.3,1889.0,16,4,0,5,11,4,0,0,0,0,16182,7.2,18547,230,47,-2708,-682,23.0,1618.2,1
15,4,1,4,8,3,0,0,0,0,14901,7.0,17696,209,42,-2427,-1462,20.9,1490.1,16,0,0,8,4,7,0,0,0,0,17328,7.2,19158,224,52,2427,1462,22.4,1732.8,0
18,2,1,6,3,7,1,1,0,0,16785,7.4,19346,245,45,1901,684,24.5,1678.5,48,1,0,3,6,2,0,0,0,0,14884,7.0,18662,211,68,-1901,-684,21.1,1488.4,1
37,0,0,10,5,15,1,1,0,0,18786,7.2,18509,235,60,2480,1699,23.5,1878.6,15,1,1,5,10,8,1,0,1,0,16306,6.8,16810,221,40,-2480,-1699,22.1,1630.6,1
16,2,0,1,10,2,1,0,1,0,14727,6.6,16272,219,52,-3581,-2467,21.9,1472.7,14,6,1,10,1,15,1,1,0,0,18308,7.0,18739,248,31,3581,2467,24.8,1830.8,0
35,4,1,10,5,14,2,1,1,0,18009,7.2,18763,200,55,2911,1378,20.0,1800.9,15,3,0,5,10,5,0,0,0,0,15098,6.8,17385,212,52,-2911,-1378,21.2,1509.8,1
16,3,0,1,4,2,1,0,1,0,14526,6.8,17366,224,50,-1245,-1370,22.4,1452.6,16,4,1,4,1,4,1,1,0,0,15771,7.0,18736,241,53,1245,1370,24.1,1577.1,0
15,2,0,8,6,8,1,1,0,0,16627,6.8,17397,212,50,166,-497,21.2,1662.7,14,0,1,6,8,6,1,0,1,0,16461,7.0,17894,209,53,-166,497,20.9,1646.1,0
14,6,0,1,6,1,0,0,0,0,13075,6.4,15488,169,56,-6309,-3115,16.9,1307.5,19,1,1,6,1,5,0,0,0,1,19384,7.2,18603,270,48,6309,3115,27.0,1938.4,0
16,1,0,5,11,4,0,0,0,0,16105,6.8,17502,214,35,-2047,-2555,21.4,1610.5,141,1,1,11,5,5,1,1,0,0,18152,7.6,20057,208,52,2047,2555,20.8,1815.2,0
15,2,1,3,4,6,0,0,0,0,14782,6.8,16677,213,49,-1464,-1509,21.3,1478.2,19,1,0,4,3,4,1,1,0,0,16246,7.0,18186,238,56,1464,1509,23.8,1624.6,0
13,3,1,5,3,4,2,1,1,0,15889,7.0,18189,217,52,874,-302,21.7,1588.9,39,2,0,3,5,4,0,0,0,0,15015,7.2,18491,215,52,-874,302,21.5,1501.5,1
18,10,1,2,5,3,1,1,0,0,15158,6.8,17387,250,43,-627,183,25.0,1515.8,45,8,0,5,2,9,0,0,0,0,15785,6.8,17204,243,24,627,-183,24.3,1578.5,0
16,3,0,3,3,4,0,0,0,0,15073,6.8,17578,227,54,-334,-292,22.7,1507.3,12,3,1,3,3,3,0,0,0,0,15407,6.8,17870,251,46,334,292,25.1,1540.7,0
19,2,1,7,8,5,1,1,0,0,17125,7.2,18785,240,52,449,1210,24.0,1712.5,16,3,0,8,7,13,0,0,0,0,16676,7.0,17575,177,48,-449,-1210,17.7,1667.6,0
17,4,0,6,9,6,0,0,0,0,16377,6.6,16818,209,49,-780,-73,20.9,1637.7,24,2,1,9,6,14,0,0,0,0,17157,6.6,16891,200,32,780,73,20.0,1715.7,0
20,4,0,4,6,4,1,0,1,0,15888,7.4,18421,234,65,-205,1064,23.4,1588.8,18,2,1,6,4,7,0,0,0,0,16093,7.0,17357,217,32,205,-1064,21.7,1609.3,0
16,4,0,2,3,3,0,0,0,0,14414,6.8,17356,226,60,-1731,-1585,22.6,1441.4,16,0,1,3,2,3,0,0,0,0,16145,7.0,18941,268,56,1731,1585,26.8,1614.5,0
